gen,mape,dim
[ 2 13 57 60],0.07825861237996147,4
[ 2 13 60 50],0.07825895992571973,4
[ 2 36 29 46],0.07825939000234435,4
[ 2 13 62 46],0.07826103564756373,4
[ 2 13 54 57],0.07826318033022228,4
[ 2 13 58 62],0.07826441893722567,4
[ 2 23 44 53],0.07826531899077427,4
[ 2 56 56 49],0.07827164830008541,4
[ 2 47 63 40],0.07827307253132744,4
[ 2 40 32 38],0.07827478087127905,4
[ 2 13 54 61],0.07827896492357257,4
[ 2 62 58 52],0.07828095211876726,4
[ 2 56 58 61],0.07828294728388746,4
[ 2 53 60 20],0.07828557336019955,4
[ 2 62 53 49],0.0782870104452522,4
[ 2 59 21 43],0.07828736513901187,4
[ 2 56 15 58],0.07828955214173383,4
[ 2 23 40 38],0.07829094686269862,4
[ 2 58 21 35],0.07829227164683758,4
[ 2 28 18 52],0.07829227490115089,4
[ 2 13 63 55],0.07829267233363771,4
[ 2 62 59 52],0.07829351767361761,4
[ 2 62 14 38],0.07829636643358605,4
[ 2 40 63 39],0.07829707787331397,4
[ 2 14 45 59],0.07830001322023739,4
[ 2 15 44 63],0.07830200486202421,4
[ 2 41 22 59],0.07830302963096815,4
[ 2 43 15 61],0.0783044791203359,4
[ 2 56 21 54],0.07830460741989156,4
[ 2 56 53 26],0.07830539244442199,4
[ 2 56 15 55],0.07830677470971042,4
[ 2 56 61 38],0.07830809918145076,4
[ 2 54 48 37],0.07830868281142324,4
[ 2 63 60 52],0.07830894058489597,4
[ 2 62 60 45],0.07830938178661677,4
[ 2 56 58 38],0.07831014740879688,4
[ 2 51 29 38],0.07831111021613492,4
[ 2 31 59 23],0.07831156832165037,4
[ 2 33 32 48],0.07831377479754384,4
[ 2 47 34 56],0.07831406742548021,4
[ 2 42 48 34],0.07831501773047755,4
[ 2 59 35 43],0.0783153987794413,4
[ 2 37 21 57],0.07831552766207613,4
[ 2 50 35 47],0.07831593943124918,4
[ 2 39 47 20],0.0783160101019686,4
[ 2 59 29 46],0.07831658434816217,4
[ 2 63 31 38],0.07831755203814203,4
[ 2 29 59 54],0.07831821691010298,4
[ 2 27 44 48],0.07831971794178831,4
[ 2 39 62 20],0.07831979888768943,4
[ 2 54 31 38],0.07832092931265497,4
[ 2 56 44 30],0.07832095055413227,4
[ 2 62 48 43],0.07832331669810517,4
[ 2 63 36 46],0.07832411641592713,4
[ 2 56 54 27],0.07832419263550572,4
[ 2 39 60 43],0.07832534581872794,4
[ 2 56 51 43],0.07832596766710569,4
[ 2 48 31 55],0.0783260345723336,4
[ 2 59 37 43],0.07832771859993763,4
[ 2 30 37 59],0.0783295440548381,4
[ 2 32 54 37],0.07833014229992602,4
[ 2 59 39 21],0.07833095546224461,4
[ 2 48 53 37],0.07833112758098022,4
[ 2 55 37 34],0.07833115972712154,4
[ 2 53 62 32],0.07833237804202976,4
[ 2 42 20 43],0.07833275566067578,4
[ 2 56 59 46],0.0783336118311978,4
[ 2 32 56 52],0.07833367522425498,4
[ 2 58 30 56],0.07833378146165905,4
[ 2 48 15 55],0.07833429813277369,4
[ 2 62 42 21],0.07833433603725608,4
[ 2 56 39 63],0.07833452861520207,4
[ 2 22 58 43],0.07833458494326473,4
[ 2 54 58 52],0.07833480267358965,4
[ 2 11 48 59],0.07833549717934475,4
[ 2 43 54 46],0.07833634124219903,4
[ 2  3 54 38],0.07833637840633348,4
[ 2 61 54 36],0.07833738190708454,4
[ 2 56 10 61],0.07833750523100193,4
[ 2 56 53 38],0.07833750770658454,4
[ 2 56 29 28],0.0783385355172004,4
[ 2 39 20 45],0.07833907413489419,4
[ 2 13 62 27],0.0783392810438172,4
[ 2 56 29 50],0.07833943668366827,4
[ 2 44 54 37],0.07833959026631092,4
[ 2 33 19 57],0.07833980254383878,4
[ 2 62 29 58],0.07834001639920858,4
[ 2 44 56 52],0.07834015084288387,4
[ 2 31 32 58],0.0783406860109877,4
[ 2 18 54 26],0.07834184602856542,4
[ 2 42 59 56],0.07834241029202495,4
[ 2 31 62 36],0.07834308863119348,4
[ 2 38 62 20],0.07834335930547366,4
[ 2 56 21 43],0.07834408579009508,4
[ 2 54 39 51],0.07834436094157861,4
[ 2 56 26 56],0.07834443335822001,4
[ 2 31 30 38],0.07834451944855897,4
[ 2 31 44 38],0.07834456105044918,4
[ 2 62 41 47],0.07834469183430429,4
[ 2 62 28 46],0.07834482083650686,4
[ 2 34 61 49],0.07834665947450645,4
[ 2 23 43 46],0.07834670343576501,4
[ 2 59 20 57],0.078346707402787,4
[ 2 54 40 29],0.0783470718606262,4
[ 2 61 60 21],0.07834742923949943,4
[ 2 43 39 37],0.07834743976388896,4
[ 2 56 43 61],0.07834840585089738,4
[ 2 58 51 38],0.0783488200383224,4
[ 2 56 63 50],0.07834882116156754,4
[ 2 27 17 57],0.07834949735958313,4
[ 2 62 19 37],0.0783500228540006,4
[ 2 31 40 58],0.07835094542423136,4
[ 2 39 47 40],0.07835104621893664,4
[ 2 59 20 49],0.07835147153664122,4
[ 2 30 54 46],0.07835152729956253,4
[ 2 32 54 56],0.07835167283808027,4
[ 2 11 51 46],0.0783516776664236,4
[ 2 45 26 58],0.07835200551552472,4
[ 2 56 63 33],0.07835227627922241,4
[ 2 62 44 28],0.07835261884776201,4
[ 2 35 59 19],0.0783526224555645,4
[ 2 33 29 48],0.07835302467321555,4
[ 2 60 23 38],0.07835306004065923,4
[ 2 48 29 52],0.07835319639954222,4
[ 2 59 62 32],0.07835324307487677,4
[ 2 56 20 52],0.07835429821871139,4
[ 2 56 54 54],0.0783546262455133,4
[ 2 54 24 61],0.07835531836837399,4
[ 2 56 48 42],0.07835532226049956,4
[ 2 55 30 37],0.0783555029470156,4
[ 2 31 17 61],0.07835555118657693,4
[ 2 58 43 18],0.07835621673338526,4
[ 2 60 24 55],0.07835655768944783,4
[ 2 46 44 38],0.07835659479030471,4
[ 2 42 62 61],0.07835665360132768,4
[ 2 58 20 57],0.07835672362997581,4
[ 2 32 37 52],0.07835769232198574,4
[ 2 56 44 58],0.0783578666495147,4
[ 2 12 29 61],0.0783579908437272,4
[ 2 35 20 52],0.07835846893756039,4
[ 2 59 29 61],0.07835887954010635,4
[ 2 54 21 61],0.07835897250771473,4
[ 2 52 56 27],0.07835939043411319,4
[ 2 39 21 56],0.07836027461506398,4
[ 2 39 54 19],0.07836058928314986,4
[ 2 62 29 45],0.07836065634660637,4
[ 2 43 59 30],0.07836132344505671,4
[ 2 21 43 39],0.07836137359866945,4
[ 2 63 60 21],0.07836141109323598,4
[ 2 56 54 44],0.0783617249627189,4
[ 2 32 36 38],0.07836180231964084,4
[ 2 62 60 32],0.0783621976567526,4
[ 2 39 54 52],0.07836243881697984,4
[ 2 57 58 63],0.07836277567474728,4
[ 2 23 53 61],0.07836307091569329,4
[ 2 47 33 38],0.07836315692421196,4
[ 2 54 13 50],0.07836339837194757,4
[ 2 40 29 42],0.0783634556250295,4
[ 2 54 44 29],0.0783635871985964,4
[ 2 59 44 36],0.07836375716966099,4
[ 2 56 16 52],0.07836433996702702,4
[ 2 47 28 46],0.07836462600344678,4
[ 2 44 49 31],0.07836483180144653,4
[ 2 54 30 38],0.07836503514775289,4
[ 2 22 46 62],0.07836531313981994,4
[ 2 42 29 34],0.07836540303135155,4
[ 2 56 43 47],0.07836548026744282,4
[ 2 40 33 25],0.07836554471279426,4
[ 2 34 34 61],0.07836689400386987,4
[ 2 20 29 47],0.07836691498720852,4
[ 2 63 49 32],0.07836732163813544,4
[ 2 38 44 56],0.07836736944005464,4
[ 2 15 44 43],0.07836787610081576,4
[ 2 46 29 58],0.07836797977605697,4
[ 2 24 44 38],0.07836800737168041,4
[ 2 62 63 38],0.07836825494189655,4
[ 2 34 29 45],0.07836826045841011,4
[ 2 31 21 57],0.07836837191877123,4
[ 2 44 28 61],0.07836844954943006,4
[ 2 62 20 38],0.07836859763670047,4
[ 2 58 46 26],0.07836864798010394,4
[ 2 56 44 42],0.07836876120431592,4
[ 2  3 41 31],0.07836880600624198,4
[ 2 30 57 38],0.07836960839828412,4
[ 2 37 48 52],0.0783701544377376,4
[ 2 62 44 24],0.07837094745627875,4
[ 2 63 21 50],0.07837121095620728,4
[ 2  3 54 46],0.07837142026051787,4
[ 2 56 28 38],0.07837171083328781,4
[ 2 13 36 51],0.07837191941082383,4
[ 2 32 62 46],0.07837213836284472,4
[ 2 63 15 41],0.07837213910800454,4
[ 2 62 62 38],0.078372664270894,4
[ 2 56 18 47],0.07837316951577887,4
[ 2 38 56 45],0.07837350019598094,4
[ 2 56 58 52],0.07837368109731742,4
[ 2 36 57 57],0.07837372305844385,4
[ 2 53 63 46],0.0783742183243775,4
[ 2 54 62 37],0.0783743446251164,4
[ 2 46 36 38],0.07837437167849087,4
[ 2 40 29 37],0.07837454692212495,4
[ 2 39 54 48],0.07837468103580926,4
[ 2 46 44 61],0.07837514141713424,4
[ 2 60 54 37],0.07837542133404389,4
[ 2 40 29 31],0.07837607288393007,4
[ 2 40 29 45],0.07837624176331161,4
[ 2 41 60 38],0.07837650494629472,4
[ 2 56 24 46],0.07837652304148983,4
[ 2  3 32 52],0.07837671434960017,4
[ 2 56 12 46],0.07837683514252118,4
[ 2 41 48 24],0.07837697239222889,4
[ 2 25 29 47],0.07837719901055068,4
[ 2 62 26 38],0.07837720598711179,4
[ 2 56 35 63],0.07837759666097223,4
[ 2 45 20 43],0.07837821483294098,4
[ 2 62 17 51],0.07837853244084746,4
[ 2 31 45 33],0.07837906021501738,4
[ 2 42 58 50],0.07837922880849567,4
[ 2 48 54 33],0.07837935714861012,4
[ 2 55 56 34],0.07837956033672129,4
[ 2 47 31 37],0.07837968978192468,4
[ 2 63 30 61],0.07837974748590372,4
[ 2 34 21 46],0.07838017365882145,4
[ 2 44 30 38],0.07838030646406964,4
[ 2 42 56 44],0.07838041027428845,4
[ 2 58 41 43],0.07838051436696203,4
[ 2 47 54 21],0.0783807492829659,4
[ 2 59 20 52],0.07838076226026415,4
[ 2 36 54 52],0.07838104158348669,4
[ 2  5 19 58],0.07838174313303943,4
[ 2 21 57 37],0.07838220313031334,4
[ 2 41 18 41],0.07838233648899771,4
[ 2 49 21 61],0.07838242188547474,4
[ 2 40 35 39],0.07838245436701842,4
[ 2 42 29 45],0.07838262325997007,4
[ 2 47  8 63],0.0783827714918237,4
[ 2 51 47 51],0.07838280648483703,4
[ 2 63 32 38],0.07838355730232012,4
[ 2 45 56 38],0.07838358871340505,4
[ 2 58 29 26],0.07838426954397278,4
[ 2 56 12 61],0.07838465999520597,4
[ 2 59 34 42],0.07838474700456162,4
[ 2 43 29 38],0.07838475711509872,4
[ 2 49 24 44],0.07838527375961801,4
[ 2 49 29 61],0.07838544776760133,4
[ 2 29 58 56],0.07838568210226766,4
[ 2 51 52 34],0.0783862242642593,4
[ 2 39 50 43],0.07838640465484338,4
[ 2 59 29 43],0.07838643497375061,4
[ 2 46 44 37],0.0783864711180796,4
[ 2 48 54 46],0.0783866455182418,4
[ 2 54 29 46],0.0783871332346283,4
[ 2 33 29 51],0.07838714066913915,4
[ 2 26 11 43],0.07838743602313537,4
[ 2 28 56 52],0.07838777191119972,4
[ 2 47 29 49],0.07838780695522789,4
[ 2 51 47 44],0.0783879900925842,4
[ 2 42 59 41],0.07838813238162208,4
[ 2 37 40 40],0.07838820606994189,4
[ 2 35 29 42],0.0783883151819406,4
[ 2 54 29 42],0.07838840379214122,4
[ 2 62 23 28],0.0783885094241083,4
[ 2 15 51 50],0.07838852973201803,4
[ 2 39 54 37],0.07838860590411144,4
[ 2 49 44 27],0.07838879213545237,4
[ 2 30 50 47],0.07838882864944496,4
[ 2 13 44 41],0.07838886919147336,4
[ 2 52 13 54],0.07838902218992617,4
[ 2 34 58 49],0.07838919823959395,4
[ 2 39 32 32],0.07838946873191875,4
[ 2 58 32 38],0.07838956103828944,4
[ 2 62 29 38],0.07838986061279397,4
[ 2 31 43 49],0.07839040636454797,4
[ 2 57 62 16],0.07839051217588132,4
[ 2 49 41 25],0.0783906546743598,4
[ 2 62 54 30],0.07839094058281873,4
[ 2 19 56 38],0.07839131953743142,4
[ 2 36 59 37],0.07839144427769218,4
[ 2 33 39 58],0.07839149110981862,4
[ 2 54 17 37],0.07839150287300789,4
[ 2 54 55 37],0.07839177069750401,4
[ 2 63 35 48],0.07839183554190528,4
[ 2 30 57 51],0.07839185907086675,4
[ 2 59 20 61],0.07839189131944305,4
[ 2 43 28 21],0.07839189195795647,4
[ 2 47 32 41],0.07839219381305025,4
[ 2 56 53 46],0.07839220958677577,4
[ 2 58 29 52],0.07839243522987935,4
[ 2 58 21 51],0.0783924679399538,4
[ 2 24 44 50],0.07839252137638635,4
[ 2 54 21 38],0.07839267104083207,4
[ 2 56 19 37],0.07839294954747182,4
[ 2 61 54 28],0.07839302335070515,4
[ 2 39 51 38],0.07839302407307594,4
[ 2 29 45 58],0.07839302780726971,4
[ 2 56 54 30],0.0783933227600568,4
[ 2 56 55 56],0.07839339324968449,4
[ 2 58 28 37],0.07839354321358012,4
[ 2 34 21 38],0.078393574453417,4
[ 2 47 39 54],0.07839388653397909,4
[ 2 34 20 52],0.07839413096671509,4
[ 2 44 40 37],0.07839439513048595,4
[ 2 50 30 29],0.07839456994469864,4
[ 2 60 20 22],0.07839459859376445,4
[ 2 34 61 20],0.07839495509359322,4
[ 2 33 48 38],0.07839527674440072,4
[ 2 58 21 55],0.07839539273919582,4
[ 2 33 29 52],0.07839554758939501,4
[ 2 32 36 22],0.0783959210205772,4
[ 2 34 43 46],0.07839604696088039,4
[ 2 56 63 28],0.07839604781085527,4
[ 2 13 32 38],0.07839668055720984,4
[ 2 23 51 46],0.0783971939779394,4
[ 2 56 51 35],0.07839748554226435,4
[ 2 17 29 51],0.07839817170515917,4
[ 2 56 44 46],0.07839897158262099,4
[ 2 31 54 58],0.07839941495687355,4
[ 2 56 44 43],0.078399733584625,4
[ 2 47 28 48],0.0783997516676555,4
[ 2 62 48 52],0.07839987638235224,4
[ 2 30 56 53],0.0784002690153871,4
[ 2 61 31 56],0.07840034463298659,4
[ 2 35 47 55],0.0784009880586806,4
[ 2 54 58 55],0.07840107343681095,4
[ 2 38 32 42],0.0784014558271958,4
[ 2 37 29 16],0.07840166462948671,4
[ 2 39 53 19],0.07840166462960048,4
[ 2 56 21 63],0.07840168339146013,4
[ 2 54 27 52],0.07840221663814619,4
[ 2 54 11 52],0.07840232571478224,4
[ 2 31 53 43],0.0784023361036775,4
[ 2 61 23 51],0.07840259213766786,4
[ 2 56 37 38],0.07840271664133337,4
[ 2 60 37 27],0.07840310288176695,4
[ 2 54 16 32],0.07840314430050492,4
[ 2 62 62 27],0.07840343141502319,4
[ 2 29 14 52],0.0784035130915365,4
[ 2 48 59 10],0.07840390095102825,4
[ 2 56 33 23],0.07840399269770114,4
[ 2 44 55 17],0.07840437336094165,4
[ 2 22 35 38],0.07840445274678348,4
[ 2 49 24 38],0.07840455717128521,4
[ 2 47 46 54],0.07840500333288683,4
[ 2 54 31 52],0.07840517295622057,4
[ 2 54 59 38],0.07840523242645663,4
[ 2 54 54 46],0.07840541494525431,4
[ 2 44 61 29],0.07840541989563833,4
[ 2 54 29 43],0.07840551467582997,4
[ 2 37 34 46],0.0784056137429532,4
[ 2  3 58 38],0.07840577605565156,4
[ 2 48 44 40],0.07840592449266524,4
[ 2 54 29 58],0.07840657674438174,4
[ 2 61 30 38],0.07840694739319601,4
[ 2 62 29 49],0.07840703551163286,4
[ 2 32 53 52],0.07840733643719854,4
[ 2 59 15 50],0.07840761050758185,4
[ 2 27 13 38],0.07840761458202213,4
[ 2 39 44 42],0.07840832639154383,4
[ 2 46 56 19],0.07840836143826811,4
[ 2 38 44 38],0.07840838654092007,4
[ 2 39 54 49],0.07840863613815151,4
[ 2 23 41 59],0.07840886423072181,4
[ 2 33 47 47],0.07840887313113751,4
[ 2 46 60 37],0.0784088916168776,4
[ 2 13 31 46],0.07840891537372309,4
[ 2 53 44 33],0.07840892617715968,4
[ 2 47 54 25],0.0784090681968338,4
[ 2 31 29 59],0.07840927232356179,4
[ 2 22 53 57],0.07840928190780555,4
[ 2 44 44 52],0.07840933164177034,4
[ 2 62 32 38],0.07840964801387514,4
[ 2 63 45 39],0.07840973202760669,4
[ 2 17 41 55],0.07840986946340361,4
[ 2 44 16 44],0.0784099362914053,4
[ 2 56 35 49],0.07840999202519094,4
[ 2 26 47 27],0.07841012508925642,4
[ 2 56 58 47],0.07841021873928113,4
[ 2  3 54 43],0.07841042636135308,4
[ 2 37 37 38],0.07841050720156534,4
[ 2 49 18 38],0.07841065842456395,4
[ 2 53 51 37],0.07841070369981612,4
[ 2 40 41 47],0.07841071143406296,4
[ 2 59 61 43],0.07841084530172196,4
[ 2 57 46 32],0.07841085763741425,4
[ 2 43 29 47],0.07841102819736957,4
[ 3 15 29 32],0.07841103284292919,4
[ 2 54 23 50],0.078411142594294,4
[ 2 45 19 54],0.0784112686085213,4
[ 2 56 38 51],0.07841132528497813,4
[ 2 15 58 48],0.07841165377378308,4
[ 2 47 44 38],0.0784116743890347,4
[ 2 58 29 41],0.07841169040976485,4
[ 2 54 54 38],0.07841210376848026,4
[ 2 53 42 38],0.07841219257715608,4
[ 2 57 29 38],0.07841224119655632,4
[ 2 56 19 63],0.07841247499877535,4
[ 2 63 29 40],0.07841256737480913,4
[ 2  3 29 52],0.07841271276578357,4
[ 2 13 20 48],0.0784132579134351,4
[ 2 21 47 35],0.07841331741739548,4
[ 2 37 32 38],0.07841340963089412,4
[ 2 54 27 46],0.07841361454603049,4
[ 2 55 32 38],0.07841370707797958,4
[ 2 13 51 51],0.07841406522512215,4
[ 2 33 59 43],0.0784141156438176,4
[ 2 26 30 49],0.07841414798554337,4
[ 2 40 50 42],0.0784143043077276,4
[ 2 46 44 51],0.07841439349063471,4
[ 2 52 27 53],0.07841443456373548,4
[ 2 52 13 56],0.0784148646058495,4
[ 2 17 54 35],0.07841497645629306,4
[ 2 59 58 21],0.07841531683760007,4
[ 2 32 63 52],0.07841560754497591,4
[ 2 63 29 55],0.07841577779544928,4
[ 2 54 53 62],0.0784158885843659,4
[ 2 48 46 42],0.07841602439850448,4
[ 2 39 32 58],0.07841604215701525,4
[ 2 56 19 33],0.07841622637303829,4
[ 2 23 29 38],0.0784166448909583,4
[ 2 39 37 52],0.07841681281933527,4
[ 2 56 49 56],0.07841765262840394,4
[ 2 44 23 34],0.0784178439065343,4
[ 2 56 49 51],0.0784178695271451,4
[ 2 29 46 26],0.07841799673443152,4
[ 2 50 34 51],0.07841802850087216,4
[ 2 48 39 52],0.07841805069916617,4
[ 2 52 44 38],0.07841847674931554,4
[ 2 39 19 36],0.07841862459233727,4
[ 2 43 30 38],0.07841886543073656,4
[ 2 55 52 37],0.07841898642194535,4
[ 2 39 51 21],0.07841922128873803,4
[ 2 46 53 26],0.07841941935730426,4
[ 2 47 54 18],0.07841944351564069,4
[ 2 31 53 31],0.07841995696882252,4
[ 2 29 29 32],0.07841999721869487,4
[ 2 59 38 43],0.07842005664875339,4
[ 2 11 39 58],0.0784201350727737,4
[ 2 63 44 61],0.07842025276030684,4
[ 2 47 20 36],0.07842043155332605,4
[ 2 13 30 56],0.07842052848697055,4
[ 2 14 50 61],0.0784206119638952,4
[ 2 62 35 23],0.07842085094352534,4
[ 2 39 21 38],0.07842092505439713,4
[ 2 57 16 30],0.07842110980049137,4
[ 2 54 57 16],0.07842127191893637,4
[ 2 22 53 63],0.0784215321620177,4
[ 2 18 47 61],0.07842172622196887,4
[ 2  3 62 37],0.07842175039285212,4
[ 2 33 44 38],0.07842188667936635,4
[ 2 63 20 51],0.07842260955091318,4
[ 2  3 29 47],0.07842283273868415,4
[ 2 30 44 38],0.07842298134507164,4
[ 2 54 34 47],0.07842321853617508,4
[ 2 62 44 34],0.07842327770888356,4
[ 2 63 51 16],0.07842347589696479,4
[ 2 18 21 49],0.07842354686467774,4
[ 2 39 63 38],0.07842364544042556,4
[ 2 36 29 49],0.0784237397641567,4
[ 2 59 29 50],0.07842375120378786,4
[ 2 56 31 46],0.07842382820969865,4
[ 2 11 59 51],0.07842399024574129,4
[ 2 52 29 38],0.07842400013724332,4
[ 2  3 32 45],0.07842443761854824,4
[ 2 61 30 47],0.07842447859726782,4
[ 2 37 25 51],0.07842472746075972,4
[ 2 31 44 46],0.07842474539000918,4
[ 2 56 54 35],0.07842484557962083,4
[ 2 13 58 31],0.07842488203254137,4
[ 2 13 28 42],0.0784250197014066,4
[ 2 24 40 31],0.07842523092784992,4
[ 2 47 16 49],0.07842523992981275,4
[ 2 13 44 33],0.07842527463821024,4
[ 2 35 49 51],0.07842547187000565,4
[ 2 39 36 46],0.07842557759769421,4
[ 2 52 54 25],0.07842567695480537,4
[ 2 60 30 62],0.07842582709482805,4
[ 2 15 28 43],0.07842587742189,4
[ 2 60 29 38],0.0784259722371438,4
[ 2  3 59 43],0.07842603200855276,4
[ 2 15 55 51],0.07842603856697422,4
[ 2 24 39 42],0.07842606691053977,4
[ 2 63 26 38],0.07842620482604773,4
[ 2 56 41 49],0.07842622790666365,4
[ 2 28 54 58],0.07842632023889799,4
[ 2 45 54 48],0.07842633249047436,4
[ 2 18 24 49],0.0784265660384463,4
[ 2 58 63 46],0.07842657923920042,4
[ 2 50 24 57],0.07842664014284516,4
[ 2 63 29 46],0.07842676348790471,4
[ 2 57 54 37],0.07842677794058403,4
[ 2 56 44 17],0.07842699638351372,4
[ 2 56 16 60],0.07842707660102634,4
[ 2 58 54 28],0.07842717677174926,4
[ 2 13 58 17],0.07842741644697726,4
[ 2 56 19 55],0.07842741673160561,4
[ 2 50 29 46],0.07842745240833232,4
[ 2 59 24 36],0.07842749349082677,4
[ 2 58 54 37],0.07842756001335782,4
[ 2 62 13 53],0.07842780794503096,4
[ 2 12 51 62],0.07842809547033501,4
[ 2 56 62 38],0.07842815767887096,4
[ 2 31 62 52],0.07842817515954706,4
[ 2 60 20 55],0.07842817818561505,4
[ 2 56 29 54],0.07842833751034048,4
[ 2 31 32 43],0.07842864752282656,4
[ 2 54 44 28],0.07842869295703582,4
[ 2 63 49 21],0.07842874277575733,4
[ 2 56 21 22],0.07842913671729725,4
[ 2 62 37 61],0.07842920910999805,4
[ 2 49 20 38],0.07842950480781423,4
[ 2 39 47 43],0.07842980934208836,4
[ 2 56 35 61],0.07842992989945567,4
[ 2  3 52 21],0.07842996929282546,4
[ 2 62 44 20],0.07843015066216495,4
[ 2 47 29 54],0.07843019270114149,4
[ 2 59 29 38],0.07843035349125839,4
[ 2 49 44 61],0.07843043133750942,4
[ 2 61 19 54],0.07843047025721638,4
[ 2 56 29 40],0.07843052495334484,4
[ 2 27 13 63],0.07843076250787354,4
[ 2 40 43 51],0.07843087839498197,4
[ 2 38 15 46],0.0784309930184474,4
[ 2 53 44 50],0.07843153850814012,4
[ 2 17 29 43],0.07843168521118796,4
[ 2 19 59 38],0.07843200314892665,4
[ 2 34 54 40],0.07843220734557624,4
[ 2 44 47 37],0.07843229594651972,4
[ 2 47 47 38],0.07843230634643662,4
[ 2 47 31 46],0.0784324811956846,4
[ 2 35 29 52],0.0784325901739505,4
[ 2 32 38 40],0.07843276650747164,4
[ 2 56 21 51],0.07843286790507946,4
[ 2 43 44 46],0.07843290930721501,4
[ 2 27 29 57],0.07843297912675523,4
[ 2 35 55 51],0.07843317169759002,4
[ 2 39 54 50],0.0784333734316023,4
[ 2 20 51 26],0.07843349695441243,4
[ 2 51 31 60],0.07843355813360732,4
[ 2 55 50 61],0.0784335802699694,4
[ 2 39 32 21],0.07843365264152644,4
[ 2 29 24 38],0.07843373901389471,4
[ 2 34 40 62],0.07843378928195317,4
[ 2 63 54 37],0.07843379832521359,4
[ 2 61 29 38],0.07843400751459978,4
[ 2 33 54 48],0.07843402775731417,4
[ 2 34 54 37],0.0784341672250672,4
[ 2 56 16 39],0.078434219109991,4
[ 2 43 44 48],0.07843441458542952,4
[ 2 15 41 63],0.07843444866655179,4
[ 2 60  9 57],0.07843465692729631,4
[ 2 56 19 46],0.07843481489129232,4
[ 2 43 59 38],0.07843496460085382,4
[ 2 36 29 38],0.07843499690371078,4
[ 2 56 31 37],0.0784351730056676,4
[ 2 61 33 51],0.0784352473475121,4
[ 2 56 23 61],0.07843524952258164,4
[ 2 48 54 63],0.07843544280273274,4
[ 2 58 58 48],0.07843559442468025,4
[ 2 56 54 60],0.0784357752793738,4
[ 2 48 49 48],0.07843587585231583,4
[ 2 32 43 26],0.07843597287828638,4
[ 2 38 27 52],0.0784360452373283,4
[ 2 30 51 48],0.07843606262209811,4
[ 2 40 44 61],0.07843607321438255,4
[ 2 60 25 56],0.07843621564560227,4
[ 2 48 39 46],0.07843667803643764,4
[ 2 56 32 49],0.07843678206297755,4
[ 2 39 27 50],0.07843718898385334,4
[ 2 62 29 28],0.07843719999534618,4
[ 2 56 24 60],0.07843728654479805,4
[ 2 40 43 59],0.07843738940721974,4
[ 2 47 29 60],0.07843752291081907,4
[ 2 62 31 38],0.07843753213821993,4
[ 2 39 29 46],0.07843769203034694,4
[ 2 29 61 60],0.07843780561170231,4
[ 2 62 30 38],0.07843786471459305,4
[ 2 46 58 38],0.07843802423603362,4
[ 2 42 44 57],0.07843813898219668,4
[ 2 48 54 28],0.0784383815131805,4
[ 2  6 16 51],0.07843878131380659,4
[ 2  6 59 38],0.0784388022174511,4
[ 2 56 21 37],0.07843889148339488,4
[ 2 49 33 19],0.07843893535449127,4
[ 2 24 17 46],0.07843903005549711,4
[ 2 56 37 34],0.0784391578338162,4
[ 2 48 57 46],0.07843916361412699,4
[ 2 48 32 38],0.07843921084858232,4
[ 2 47 29 46],0.07843935141586117,4
[ 2 56 30 30],0.07843966131739691,4
[ 2 23 61 60],0.07843976274613887,4
[ 2 29 32 57],0.07843999553244026,4
[ 2 42 23 47],0.07844015057838044,4
[ 2 62 15 46],0.07844019620949448,4
[ 2 54 26 37],0.0784403474475203,4
[ 2 56 40 51],0.07844058991785352,4
[ 2 31 29 56],0.07844078706497244,4
[ 2 38 60 41],0.07844079593261577,4
[ 2 36 63 34],0.07844087711958078,4
[ 2 63 62 52],0.07844113599601386,4
[ 2 59 29 52],0.07844113849212743,4
[ 2 37 58 25],0.07844113989317708,4
[ 2 18 55 21],0.07844140603233947,4
[ 2 45 29 38],0.0784414135976258,4
[ 2 29 56 57],0.07844146793512934,4
[ 2 40 57 43],0.0784414798750014,4
[ 2 59 21 61],0.0784415655820046,4
[ 2 56 37 62],0.07844159924210987,4
[ 2 54 31 56],0.07844166733743918,4
[ 2 26 21 38],0.07844181393331373,4
[ 2 37 60 41],0.07844187548851964,4
[ 2 11 54 39],0.07844210278736133,4
[ 2 48 31 59],0.07844213376046834,4
[ 2 26 44 50],0.07844263453997398,4
[ 2  3 56 38],0.07844280441078548,4
[ 2 39 54 58],0.07844283156140915,4
[ 2 40 60 17],0.07844288819383774,4
[ 2 48 46 46],0.0784432380130744,4
[ 2 56 21 35],0.07844335374210668,4
[ 2 56 28 52],0.07844339477540395,4
